"age","over_budget","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","lat","long","distance","sqft_living15","sqft_lot15","waterfront","view","basement","renovated","season"
55,"no",205000,3,1,960,7314,1,5,6,960,47.2891,-122.221,22.8671,990,7314,"no","no","no","no","summer"
23,"no",314000,4,2.5,1870,8449,2,3,8,1870,47.4435,-122.274,12.36665,2160,8113,"no","no","no","no","summer"
69,"no",496000,2,1,900,9260,1,3,7,900,47.6695,-122.36,6.951174,1230,6913,"no","no","no","no","summer"
58,"no",329950,4,1,2050,7590,1,3,7,1280,47.4916,-122.224,8.876092,2050,7800,"no","no","yes","no","non-summer"
102,"no",375000,4,2,2400,6000,2,3,6,2400,47.7607,-122.209,9.77048,1780,8732,"no","no","no","yes","summer"
26,"no",623000,3,2.5,1850,7777,2,5,8,1850,47.6908,-122.169,5.65599,1850,8482,"no","no","no","no","summer"
35,"no",310000,4,1.5,1220,9600,1,3,6,1220,47.6462,-121.909,15.05525,1180,9000,"no","no","no","no","summer"
31,"no",532500,3,3.25,3140,37120,1,3,9,1760,47.5244,-121.842,19.25505,2100,13500,"no","no","yes","no","non-summer"
86,"yes",960000,4,2.25,2410,4560,2,5,9,1800,47.6796,-122.402,9.002912,2150,5100,"no","yes","yes","no","summer"
21,"no",598000,4,2.5,3130,40918,2,3,9,3130,47.4761,-121.723,25.65007,2760,35440,"no","no","no","no","summer"
17,"no",683000,3,2.5,2300,9218,2,3,9,2300,47.5504,-122.077,8.600442,2730,9930,"no","yes","no","no","summer"
53,"no",425000,5,2.5,2840,9425,1,4,7,1590,47.7609,-122.297,10.22192,1900,11600,"no","no","yes","no","non-summer"
89,"no",533000,5,2.75,1800,3780,1.5,3,7,1400,47.6831,-122.343,6.831594,1400,3780,"no","no","yes","no","summer"
62,"no",375000,3,1,1190,9486,1,4,7,1190,47.4319,-122.339,13.95615,2100,10400,"no","no","no","no","summer"
27,"no",250500,3,2,1710,7225,2,4,7,1710,47.2917,-122.373,23.64693,1710,7225,"no","no","no","no","summer"
93,"no",257000,4,1.75,1900,22896,1.5,3,7,1360,47.3102,-122.023,23.48783,1300,8960,"no","no","yes","yes","summer"
70,"no",218000,3,1,880,18205,1,4,6,880,47.5013,-122.244,8.227404,1110,16115,"no","no","no","no","summer"
86,"no",460000,3,2,2060,4437,1,3,7,1030,47.5705,-122.376,7.61417,1750,4452,"no","no","yes","no","summer"
74,"no",255544,3,1,1360,6186,1.5,4,6,760,47.7503,-122.334,10.22031,1610,7453,"no","no","yes","no","non-summer"
7,"no",560000,2,2,1680,4647,1,3,8,1680,47.7088,-122.015,11.73612,1680,4950,"no","no","no","no","summer"
4,"no",480000,4,2.5,2980,4074,2,3,8,2980,47.734,-121.965,14.6297,2320,4255,"no","no","no","no","non-summer"
47,"yes",1300000,5,1.75,2130,19180,1,3,8,1500,47.638,-122.213,1.474245,3650,19180,"no","no","yes","no","non-summer"
26,"no",580000,3,2.75,2650,9752,1,3,9,2650,47.768,-122.259,10.31448,3030,9910,"no","no","no","no","non-summer"
17,"no",475000,3,2.5,1700,9100,1,3,8,1160,47.5369,-122.378,8.975106,1590,8374,"no","no","yes","no","summer"
59,"yes",1309500,4,2.5,2680,12215,1,3,9,1590,47.4396,-122.353,13.72201,2960,19964,"yes","yes","yes","no","summer"
35,"no",7e+05,3,2.5,2530,623779,1,4,8,2530,47.4188,-121.949,19.10975,2120,100623,"no","no","no","no","non-summer"
27,"no",590000,3,2.5,2520,10223,2,3,10,2520,47.631,-122.042,8.787636,2630,10091,"no","no","no","no","summer"
25,"no",264500,3,2.5,1630,8346,1,3,8,1630,47.2622,-122.219,24.72721,2110,8619,"no","no","no","no","non-summer"
97,"no",465000,2,1,730,2600,1,4,6,730,47.6751,-122.379,7.911829,1480,3900,"no","no","no","no","non-summer"
44,"no",290000,3,1,910,7620,1,3,7,910,47.5278,-122.343,8.266057,1660,7620,"no","yes","no","no","non-summer"
17,"yes",1815000,4,4.5,4510,12873,2,3,12,4510,47.6491,-122.201,2.421937,2200,8528,"no","yes","no","no","non-summer"
58,"no",416000,3,1,1110,12150,1,4,7,1110,47.6034,-122.122,5.159723,1490,8200,"no","no","no","no","summer"
53,"no",360000,4,2,1450,8940,1,3,7,1450,47.7304,-122.24,7.642162,1310,8914,"no","no","no","no","non-summer"
38,"no",585083,5,2.75,2910,36250,1,3,8,1590,47.5916,-122.076,7.437633,2910,37376,"no","no","yes","no","summer"
79,"yes",840000,4,2.75,2600,2750,1.5,3,7,1620,47.6413,-122.357,6.093883,1960,3705,"no","no","yes","no","summer"
72,"no",81000,2,1,730,9975,1,1,5,730,47.4808,-122.315,10.40272,860,9000,"no","no","no","no","non-summer"
65,"yes",1285000,3,2.25,2440,9200,1,4,8,2440,47.6629,-122.269,3.475981,2750,6211,"no","yes","no","no","non-summer"
52,"no",326000,4,1.75,2290,7380,1,3,7,1390,47.5034,-122.245,8.08667,1170,7381,"no","no","yes","no","non-summer"
90,"no",447000,2,1,720,7500,1,3,6,720,47.5185,-122.392,10.30614,1390,5000,"no","yes","no","no","non-summer"
57,"no",185000,3,1,940,7125,1.5,4,7,940,47.3756,-122.297,17.17379,1170,7125,"no","no","no","no","non-summer"
33,"no",439950,3,2.5,1540,7773,2,4,8,1540,47.722,-122.194,7.243905,1630,7340,"no","no","no","no","summer"
48,"no",234000,3,1.5,1140,10300,1.5,4,6,1140,47.4452,-121.77,24.6244,1250,9975,"no","no","no","no","non-summer"
51,"no",485000,4,2.5,2100,8886,2,4,7,2100,47.5947,-122.134,4.801556,1840,9058,"no","no","no","no","non-summer"
74,"yes",750000,4,1.75,2670,6250,2,4,8,2020,47.6499,-122.391,7.775501,1820,6250,"no","no","yes","no","summer"
114,"yes",865000,4,2,2750,5527,2,3,8,2130,47.6513,-122.368,6.779283,1290,1764,"no","no","yes","yes","summer"
36,"no",287500,4,2.5,2570,9000,1,4,8,1590,47.2986,-122.372,23.17645,2120,8571,"no","no","yes","no","summer"
39,"no",375000,3,1.75,1660,9673,1,3,7,1130,47.7628,-122.162,10.36111,1260,9681,"no","no","yes","no","summer"
46,"no",565000,3,2.25,1700,8800,1,5,7,850,47.6863,-122.189,4.962505,2180,8960,"no","no","yes","no","summer"
5,"no",260000,4,3,1530,8306,2,3,7,1530,47.3528,-122.146,18.87395,1930,6925,"no","no","no","no","non-summer"
72,"no",190000,3,1,1260,10900,1,4,6,1260,47.491,-122.188,9.125765,1090,8137,"no","no","no","no","non-summer"
51,"no",399950,5,2,2760,6420,1,5,7,1380,47.5396,-122.276,5.954537,1400,7112,"no","no","yes","no","summer"
25,"no",275000,3,2.5,1830,7062,2,3,7,1830,47.2895,-122.352,23.53618,1820,6434,"no","no","no","no","non-summer"
28,"no",528000,3,2.75,2160,4086,1,3,7,1380,47.5352,-122.38,9.122036,1300,4080,"no","no","yes","no","non-summer"
67,"no",315000,3,2,1770,9685,1,3,5,1770,47.4753,-122.342,11.28014,1520,11122,"no","no","no","no","non-summer"
47,"no",614306,2,2.25,2210,5500,1,4,8,1410,47.697,-122.39,9.151476,2140,6600,"no","no","yes","no","summer"
25,"yes",1490000,3,3.5,4560,14608,2,3,12,4560,47.6995,-122.228,5.493769,4050,14226,"no","yes","no","no","non-summer"
11,"no",590000,3,2.5,2110,3870,2,3,9,2110,47.5513,-121.994,11.97893,2300,3870,"no","no","no","no","summer"
107,"no",261500,3,1,1130,3600,1,3,6,1130,47.5978,-122.299,3.561432,1710,2231,"no","no","no","no","non-summer"
14,"no",3e+05,4,2.5,1960,9898,2,3,8,1960,47.3834,-122.168,16.60185,2130,7662,"no","no","no","no","summer"
87,"no",439000,3,2.25,2230,4551,1.5,5,8,1450,47.5078,-122.236,7.757403,2060,7200,"no","yes","yes","no","summer"
54,"no",277554,5,2.25,2350,13000,1,3,7,2350,47.4939,-122.256,8.796707,1570,11440,"no","no","no","no","summer"
84,"no",215000,3,2,1340,8505,1,3,6,1340,47.4727,-122.297,10.64644,1370,9000,"no","no","no","no","summer"
59,"yes",1200000,2,2.25,2160,17861,2,4,9,2160,47.502,-122.385,10.89499,2660,18530,"yes","yes","no","no","summer"
65,"no",420000,4,2,1700,6375,1,4,7,850,47.6973,-122.295,6.138115,1470,8360,"no","no","yes","no","non-summer"
12,"no",485000,3,2.5,1650,3436,2,3,7,1650,47.6819,-122.036,9.991384,1680,3446,"no","no","no","no","non-summer"
61,"no",202500,3,2,1540,8316,1,5,6,1540,47.323,-122.216,20.53136,1250,8316,"no","no","no","no","non-summer"
8,"no",710000,5,3.25,3920,8572,2,3,9,3920,47.5427,-121.887,16.85477,3335,7258,"no","no","no","no","non-summer"
6,"no",535000,4,2.5,3250,6933,2,3,8,3250,47.4956,-122.151,9.351373,3030,5308,"no","no","no","no","non-summer"
49,"no",260000,4,1.75,1360,7700,1,4,7,1360,47.4558,-122.177,11.61148,1321,7756,"no","no","no","no","non-summer"
23,"no",254000,3,2,1480,7480,1,4,7,1480,47.3542,-122.055,20.10084,1680,7146,"no","no","no","no","summer"
14,"no",6e+05,4,2.5,2360,5226,2,3,8,2360,47.712,-122.229,6.356827,2440,5156,"no","no","no","no","summer"
14,"no",285000,3,2.5,1800,2516,2,3,7,1800,47.5401,-122.293,6.252929,1800,2562,"no","no","no","no","summer"
17,"yes",8e+05,4,3.75,2540,20662,2,3,10,2540,47.5882,-122.01,10.48193,2490,37731,"no","no","no","no","non-summer"
72,"no",165000,3,1,1200,13100,1,3,6,1200,47.475,-122.258,10.10339,1960,11285,"no","no","no","no","summer"
72,"no",216500,2,1,710,6960,1,4,6,710,47.4886,-122.246,9.109569,940,7680,"no","no","no","no","non-summer"
4,"no",387990,4,2.5,2640,5595,2,3,8,2640,47.3551,-122.054,20.06309,1840,5011,"no","no","no","no","summer"
9,"no",5e+05,4,2.5,3010,5040,2,3,8,3010,47.709,-122.35,8.306333,1090,5040,"no","no","no","no","non-summer"
14,"no",650000,4,2.5,2770,5612,2,3,7,2770,47.686,-122.036,10.11557,2770,5177,"no","no","no","no","non-summer"
7,"no",646000,4,2.5,2310,4079,2,3,8,2310,47.6937,-122.361,7.943584,1220,4800,"no","no","no","no","summer"
23,"no",323400,4,3,2060,9138,1,3,8,1430,47.321,-122.185,20.76577,2250,7820,"no","no","yes","no","non-summer"
8,"no",3e+05,3,2.5,1880,4200,2,3,7,1880,47.366,-122.017,20.17131,2090,4200,"no","no","no","no","summer"
68,"no",712500,5,2,2280,5400,1.5,4,7,1340,47.6674,-122.279,3.991123,1770,5000,"no","no","yes","no","non-summer"
115,"no",550000,3,1.75,1380,3402,1.5,3,7,1380,47.6109,-122.302,3.411946,1500,5496,"no","no","no","yes","summer"
46,"no",4e+05,3,1,1180,7537,1,3,7,1180,47.7233,-122.221,7.149693,1220,7425,"no","no","no","no","non-summer"
38,"no",255000,4,1.75,1650,7200,1,3,7,1100,47.3944,-122.187,15.71629,1620,7374,"no","no","yes","no","non-summer"
52,"no",660000,3,1.75,2030,9032,2,4,7,2030,47.586,-122.117,5.764779,2350,8937,"no","yes","no","no","non-summer"
74,"yes",925000,4,2.25,2110,6375,1,4,8,1600,47.6819,-122.272,4.702517,2760,6375,"no","yes","yes","no","non-summer"
50,"no",534000,4,2.25,2130,7210,1,5,7,1330,47.629,-122.117,5.298854,1310,7896,"no","no","yes","no","summer"
46,"no",215000,3,1,1690,7700,1,4,7,1690,47.3444,-122.304,19.3533,1590,7700,"no","no","no","no","non-summer"
47,"yes",1950000,3,2.5,2510,12779,1.5,3,10,2510,47.6982,-122.231,5.403359,2810,12225,"no","yes","no","no","non-summer"
14,"yes",1400000,5,4.25,3530,7924,2,3,10,3530,47.5894,-122.243,2.199307,1750,9226,"no","no","no","no","summer"
25,"no",212000,3,1.75,1470,8350,1,3,7,1470,47.2587,-122.253,24.98683,1590,8182,"no","no","no","no","non-summer"
49,"no",265000,3,1.75,1840,7300,1,3,8,1840,47.3122,-122.369,22.23614,1920,8010,"no","no","no","no","summer"
97,"no",4e+05,3,1.75,1860,5750,1.5,5,6,1300,47.5586,-122.383,8.296471,1550,5750,"no","no","yes","no","non-summer"
23,"no",311500,4,2.5,1940,10133,2,3,8,1940,47.3877,-122.171,16.28509,1940,7265,"no","no","no","no","non-summer"
12,"yes",2328000,4,3.5,4420,20759,2,3,11,4420,47.6354,-122.221,1.143607,3020,20666,"no","no","no","no","non-summer"
71,"no",225000,2,1,800,6050,1,4,6,800,47.5001,-122.242,8.303255,880,6050,"no","no","no","no","non-summer"
27,"yes",1250000,4,2.5,3700,21755,1,3,11,2620,47.5662,-122.108,6.792246,3480,13786,"no","yes","yes","no","summer"
67,"no",380000,3,1,1400,8710,1,4,7,1400,47.5066,-122.377,10.40975,1460,8710,"no","no","no","no","non-summer"
24,"no",6e+05,4,2.5,2250,11370,2,3,8,2250,47.7115,-122.239,6.335965,2190,9611,"no","no","no","no","summer"
28,"no",6e+05,3,2.25,2230,9053,2,4,9,2230,47.6594,-122.144,4.841567,2390,8038,"no","no","no","no","summer"
14,"no",315000,3,2.5,1950,3000,2,3,7,1950,47.4938,-122.337,10.04617,1620,6000,"no","no","no","no","non-summer"
110,"yes",847000,5,1,2550,4623,2.5,4,9,2550,47.6092,-122.294,3.072928,1570,3875,"no","no","no","no","summer"
17,"yes",730000,4,2.5,2750,10351,2,3,10,2750,47.5894,-121.98,11.83688,3370,10351,"no","no","no","no","non-summer"
60,"yes",1058000,4,2,2290,11137,1,4,8,2290,47.5887,-122.201,2.549952,2300,10463,"no","no","no","no","summer"
38,"yes",1620000,4,2.25,2350,17709,2,4,9,2350,47.6232,-122.236,0.3563213,3360,19855,"no","no","no","no","summer"
67,"no",664000,2,1.75,1720,5785,1,3,6,860,47.5554,-122.274,4.911925,1680,5184,"no","no","yes","yes","non-summer"
8,"no",454450,4,3,2810,6000,2,3,9,2810,47.3689,-122.057,19.13722,2790,6000,"no","no","no","no","non-summer"
60,"no",341000,3,1,940,4200,1,3,7,940,47.6878,-122.35,7.289604,1380,4080,"no","no","no","no","non-summer"
69,"no",276693,4,1,1190,8875,1.5,4,7,1190,47.7487,-122.303,9.51867,1190,8875,"no","no","no","no","non-summer"
46,"no",185000,2,1,1390,11340,1,4,7,1390,47.4969,-122.3,9.110233,1200,10224,"no","no","no","no","non-summer"
34,"no",160000,2,2.5,1660,2258,2,3,7,1660,47.3793,-122.146,17.08693,1740,2390,"no","no","no","no","summer"
17,"no",270000,4,2.5,1920,8497,2,3,8,1920,47.2608,-122.209,24.83799,1940,8436,"no","no","no","no","summer"
57,"no",3e+05,4,1.5,1460,8760,1,3,7,1460,47.4698,-122.36,12.01927,1610,9375,"no","no","no","no","summer"
58,"no",264950,3,1.5,1370,10115,1,4,7,1370,47.2027,-122,30.77326,1450,9282,"no","no","no","no","summer"
72,"no",209950,2,1,1050,6250,1,4,6,840,47.5024,-122.333,9.438528,1310,12500,"no","no","yes","no","non-summer"
9,"yes",850000,3,2.5,3360,8708,2,3,9,3360,47.7037,-122.016,11.51596,1810,4764,"no","no","no","no","non-summer"
32,"no",645000,4,2.5,3160,11380,2,3,9,3160,47.6318,-122.039,8.931631,2970,10385,"no","no","no","no","summer"
42,"yes",855000,4,2.25,2480,36974,2,4,9,2480,47.6441,-122.154,3.9109,3160,35070,"no","no","no","no","non-summer"
21,"no",632500,4,1.5,2720,37258,2,3,10,2720,47.7402,-122.035,12.29883,3270,39714,"no","no","no","no","non-summer"
28,"no",289950,3,2.5,2070,5013,2,3,8,2070,47.3202,-122.395,22.10149,1670,5013,"no","no","no","no","summer"
63,"yes",850000,2,1.75,2170,25732,1,4,8,2170,47.7542,-122.372,11.38425,3020,23135,"no","yes","no","no","summer"
2,"no",565000,4,2.75,3260,4900,2,3,9,3260,47.4812,-122.123,10.81073,3260,6132,"no","no","no","no","summer"
16,"yes",792000,3,2.5,2250,19270,2,3,8,2250,47.6569,-122.088,7.085556,2940,19541,"no","no","no","no","non-summer"
28,"no",260000,3,2.25,1950,9600,1,4,7,1200,47.2762,-122.148,24.06156,1760,8850,"no","no","yes","no","non-summer"
24,"no",585000,3,2,2220,209523,1,3,7,2220,47.7586,-121.911,17.65904,1600,210830,"no","no","no","no","non-summer"
34,"no",295500,3,1.75,1330,10523,1,3,7,1000,47.4605,-122.206,11.07722,1320,8775,"no","no","yes","no","summer"
69,"no",329000,4,2,1190,7877,1.5,5,7,1190,47.7538,-122.322,10.18713,1480,9975,"no","no","no","no","non-summer"
39,"yes",750000,3,1.75,2770,15232,1,3,8,1570,47.5706,-122.16,4.721058,2340,11400,"no","no","yes","no","non-summer"
18,"no",495000,4,2.5,2310,7555,2,3,9,2310,47.7544,-122.303,9.887529,1980,8416,"no","no","no","no","non-summer"
68,"no",672500,3,1.75,1580,5750,1,4,8,1330,47.6339,-122.392,7.60463,2480,5750,"no","yes","yes","no","summer"
83,"yes",1307000,5,3.25,2800,3200,1.5,5,10,1910,47.6421,-122.35,5.792411,2450,3500,"no","no","yes","yes","summer"
21,"no",405000,3,2.5,1500,9636,2,3,7,1500,47.75,-122.176,9.326819,1700,9656,"no","no","no","no","summer"
68,"no",620000,3,1.75,2140,5808,1,3,7,1070,47.6435,-122.373,6.85349,1930,5808,"no","yes","yes","no","non-summer"
42,"no",615000,4,2.25,2330,7020,1,4,8,1450,47.562,-122.139,5.834475,2330,8500,"no","no","yes","no","summer"
53,"yes",887000,6,2.25,3830,11180,1,5,9,2440,47.5849,-122.113,5.965982,2500,10400,"no","yes","yes","no","summer"
74,"yes",1057000,4,2.75,4510,5000,2.5,3,8,3270,47.6852,-122.4,9.104957,2010,5000,"no","yes","yes","yes","summer"
41,"yes",753000,4,1.75,2160,39430,1,4,8,1660,47.6378,-122.185,2.429674,2430,35329,"no","no","yes","no","summer"
40,"yes",1600000,3,2.25,3170,5000,2,5,10,2230,47.6349,-122.318,4.225139,3170,5400,"no","no","yes","no","summer"
15,"yes",3710000,4,3.5,5550,28078,2,4,12,3350,47.6395,-122.234,1.360148,2980,19602,"no","yes","yes","no","summer"
61,"no",365000,3,1.5,1520,8519,1,3,7,1520,47.7712,-122.339,11.61188,1570,9000,"no","no","no","no","non-summer"
33,"yes",870000,4,2.75,3410,23000,2,4,10,3410,47.5559,-122.149,5.81925,2490,15512,"no","no","no","no","summer"
12,"no",321000,4,2.5,1830,9601,2,3,7,1830,47.3541,-122.015,20.93576,1830,5892,"no","no","no","no","summer"
15,"no",280000,3,2.5,1550,4486,2,3,7,1550,47.3299,-122.269,20.12678,1700,4487,"no","no","no","no","summer"
11,"no",288000,3,2.5,1520,3593,2,3,7,1520,47.3842,-122.042,18.50536,1610,3612,"no","no","no","no","summer"
76,"no",248500,3,2,1240,12285,1,3,7,620,47.3219,-122.341,21.23937,1560,11564,"no","no","yes","yes","non-summer"
16,"no",330000,4,2.5,2380,13550,2,3,7,2380,47.4486,-122.288,12.14786,1230,9450,"no","no","no","no","summer"
27,"yes",740000,5,3.5,2720,11454,2,3,9,1830,47.6466,-122.119,5.485299,2920,11310,"no","no","yes","no","summer"
17,"no",445000,3,2.5,2210,8010,2,3,8,2210,47.4845,-121.775,23.1916,2430,9600,"no","no","no","no","summer"
56,"no",198500,2,1,1050,9600,1,4,6,1050,47.3274,-122.346,20.9302,990,8880,"no","no","no","no","non-summer"
21,"no",280000,7,2.5,1940,5458,2,3,7,1940,47.3191,-122.177,20.93726,1710,5688,"no","no","no","no","summer"
34,"no",336500,3,2.25,1420,3433,2,4,7,1420,47.7245,-122.163,7.8645,1150,3432,"no","no","no","no","summer"
26,"no",267000,3,2.5,1690,10336,2,4,7,1690,47.311,-122.003,23.83802,1580,7700,"no","no","no","no","non-summer"
47,"no",315000,3,1,1160,9180,1,3,7,1160,47.7427,-122.072,11.22023,1160,10282,"no","no","no","no","summer"
27,"no",545000,4,2.5,2040,7412,2,3,8,2040,47.6347,-122.026,9.553596,2050,7830,"no","no","no","no","summer"
26,"no",274950,3,1.75,1840,16679,1,3,8,1840,47.3207,-122.275,20.78639,1910,15571,"no","no","no","no","summer"
67,"no",5e+05,2,1,1440,7130,1,3,7,1210,47.6778,-122.267,4.349164,1970,7130,"no","yes","yes","no","non-summer"
61,"no",299000,3,1,1390,9624,1.5,4,7,1390,47.7758,-122.301,11.25982,1440,9624,"no","no","no","no","summer"
10,"no",420000,3,2.5,1470,1445,2,3,8,1160,47.5468,-121.998,11.93682,1470,1525,"no","no","yes","no","summer"
9,"no",620000,3,2.5,1776,1248,3,3,8,1604,47.6539,-122.352,6.144,1780,1248,"no","no","yes","no","non-summer"
48,"no",575950,3,2.25,1640,12000,1,3,7,1180,47.6252,-122.104,5.878832,1620,12000,"no","no","yes","no","non-summer"
15,"no",666500,4,2.5,2860,6600,2,3,9,2860,47.6067,-122.017,9.963669,2790,6723,"no","no","no","no","summer"
53,"no",180000,4,1.5,1740,7292,1,3,7,1020,47.4787,-122.302,10.32427,1740,7573,"no","no","yes","no","summer"
53,"no",261350,3,1.75,1390,18200,1,4,7,1390,47.3208,-122.337,21.26842,1810,9675,"no","no","no","no","summer"
67,"yes",1030000,4,3.5,2730,5607,1,5,9,1660,47.6387,-122.396,7.836895,1720,5400,"no","no","yes","no","non-summer"
46,"no",390000,3,1.75,1435,8960,1,4,8,1435,47.4525,-122.149,12.17443,2030,9450,"no","no","no","no","non-summer"
61,"no",253500,3,1,1640,12384,1,4,7,1090,47.3256,-122.298,20.58772,1550,11200,"no","no","yes","no","summer"
29,"no",625000,4,2.5,2630,48706,2,3,8,2630,47.775,-122.125,11.77019,2680,48706,"no","no","no","no","summer"
56,"no",255000,4,2.5,1580,7800,1,4,7,1580,47.481,-122.163,10.09955,1320,7800,"no","no","no","no","summer"
6,"no",257000,3,2.5,1740,3721,2,3,8,1740,47.3363,-122.213,19.61806,2030,3794,"no","no","no","no","non-summer"
61,"yes",869000,2,1.75,1900,13122,1,3,7,1100,47.5121,-122.248,7.502333,1650,13160,"yes","yes","yes","no","summer"
25,"yes",745000,4,2.5,3130,10860,2,3,10,3130,47.56,-122.04,9.776348,3130,10860,"no","no","no","no","non-summer"
16,"yes",1350000,4,3.5,3500,9525,2,3,10,3500,47.5641,-122.221,3.885061,2630,9525,"no","no","no","no","summer"
59,"no",350000,3,1.75,2130,7500,1,4,7,1090,47.4593,-122.343,12.29093,1590,7500,"no","no","yes","no","non-summer"
12,"no",475000,3,2.5,950,1110,2,3,8,950,47.6226,-122.319,4.14874,1230,1215,"no","no","no","no","summer"
28,"no",540000,3,2.5,1720,11656,2,3,8,1720,47.6791,-122.113,6.806797,1890,10336,"no","no","no","yes","summer"
19,"no",175000,2,1,830,2699,1,3,7,830,47.3839,-122.038,18.6128,1030,3574,"no","no","no","no","summer"
103,"no",1e+05,2,0.75,660,5240,1,4,4,660,47.3881,-122.234,16.02401,850,5080,"no","no","no","no","summer"
108,"yes",890000,5,1,2590,4652,2,4,8,2310,47.6038,-122.294,3.184314,2360,4650,"no","no","yes","no","non-summer"
15,"no",280000,3,2.5,1600,4271,2,3,7,1600,47.3303,-122.269,20.09925,1700,4746,"no","no","no","no","summer"
12,"yes",1050000,4,4.25,4390,13833,2,3,10,3320,47.5566,-122.026,10.46727,3850,11652,"no","yes","yes","no","summer"
27,"no",486000,4,2.5,3560,12047,2,3,10,3560,47.3019,-122.341,22.5822,3420,11250,"no","no","no","no","summer"
57,"no",670000,5,2.5,2860,68519,2,5,8,2860,47.5265,-121.835,19.51301,1670,35910,"no","no","no","no","summer"
28,"no",480000,3,2.5,1640,7847,2,3,8,1640,47.5684,-122.018,10.50193,1870,6079,"no","no","no","no","summer"
68,"no",440000,3,1.75,1500,6180,1,4,6,1060,47.5689,-122.284,4.335537,1740,6180,"no","no","yes","no","summer"
93,"yes",1500000,3,3.25,3990,8505,2,3,9,2870,47.5744,-122.283,4.003109,3640,8505,"no","yes","yes","yes","summer"
27,"yes",743700,4,2.5,2610,33206,2,3,10,2610,47.6662,-122.057,8.663044,2870,28295,"no","no","no","no","summer"
27,"no",449950,3,1.75,1470,7590,1,3,7,1470,47.6964,-122.362,8.099566,1700,5080,"no","no","no","no","summer"
70,"no",367000,2,1,700,2334,1,3,7,700,47.701,-122.39,9.314635,2300,5000,"no","no","no","no","summer"
14,"yes",1185000,4,3.25,3960,12895,2,3,11,3960,47.5211,-122.151,7.762586,3870,12040,"no","no","no","no","non-summer"
56,"no",201000,3,1,900,7576,1,4,6,900,47.2881,-122.22,22.93709,1220,7452,"no","no","no","no","summer"
